what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312254576974
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312254579240
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312254579271
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312254585177
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1312254589865
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1312254589896
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312254606553
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312254615756
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312254629350
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312254683038
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312255289468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312283262941
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312292577995
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312299332742
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312299335398
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1312299346883
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312299349148
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312299371039
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1312299371086
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1312299371086
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312299376758
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312299398165
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312299418884
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312299418931
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312299420306
