what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1312146915035
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1312146915192
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.201.v201001221931,"org.eclipse.wst.jsdt.web.core",1312146916832
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1312146917691
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1312146917723
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1312146922395
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312146925988
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1312146926816
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1312146928082
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1312146928270
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312146937410
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312146937410
closed,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312146943223
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.close",1312146943629
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1312146949973
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1312146950801
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1312146950801
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1312146955535
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312146965972
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312146971113
error,log,,,"Resource '/ArroyoRemote' is not open.",1312146973301
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312146973722
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312146973816
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312146975191
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312146977566
