what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312209578764
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312209578764
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312209580046
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312209580077
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1312209614671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209617546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209656484
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312209661844
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209668406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209674031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1312209674047
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209675219
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209684859
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1312209687906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209689250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209733219
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1312209733251
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1312209733251
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209737751
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209777376
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1312209785861
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209785939
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209787486
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209789595
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209876768
