what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1311729883629
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311729890067
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311729996053
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311729998132
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730000679
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730001163
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1311730005663
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1311730005694
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730024335
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730025695
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311730025898
closed,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1311730025898
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1311730042757
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730046851
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730160478
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730171760
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730305888
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730307638
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730309153
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311730309263
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1311730310091
stopped,bundle,org.eclipse.rse.importexport,1.2.1.v200909160005,"org.eclipse.rse.importexport",1311730310106
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1311730310122
stopped,bundle,org.eclipse.rse.useractions,1.1.100.v200905272300,"org.eclipse.rse.useractions",1311730310122
stopped,bundle,org.eclipse.rse.shells.ui,3.0.100.v200905272300,"org.eclipse.rse.shells.ui",1311730310138
