what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1312254377097
ws,sysinfo,,,"win32",1312254377097
locale,sysinfo,,,"en_US",1312254377097
processors,sysinfo,,,"2",1312254377097
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312254377097
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1312254377097
java.specification.name,sysinfo,,,"Java Platform API Specification",1312254377097
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312254377097
java.specification.version,sysinfo,,,"1.6",1312254377097
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312254377097
java.version,sysinfo,,,"1.6.0_26",1312254377097
java.vm.info,sysinfo,,,"mixed mode",1312254377097
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312254377097
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312254377097
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312254377097
java.vm.specification.version,sysinfo,,,"1.0",1312254377097
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312254377097
java.vm.version,sysinfo,,,"20.1-b02",1312254377097
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312254511317
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1312254528161
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1312254528395
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1312254528442
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1312254528489
started,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1312254528786
started,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1312254529223
