what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1311732109188
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1311732109188
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1311732109188
os,sysinfo,,,"win32",1311732109203
arch,sysinfo,,,"x86",1311732109203
ws,sysinfo,,,"win32",1311732109203
locale,sysinfo,,,"en_US",1311732109203
processors,sysinfo,,,"2",1311732109203
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1311732109203
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1311732109203
java.specification.name,sysinfo,,,"Java Platform API Specification",1311732109203
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311732109203
java.specification.version,sysinfo,,,"1.6",1311732109203
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1311732109203
java.version,sysinfo,,,"1.6.0_26",1311732109203
java.vm.info,sysinfo,,,"mixed mode",1311732109203
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1311732109203
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1311732109203
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311732109203
java.vm.specification.version,sysinfo,,,"1.0",1311732109203
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1311732109203
java.vm.version,sysinfo,,,"20.1-b02",1311732109203
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1311732109563
started,bundle,org.eclipse.jst.j2ee.web,1.1.301.v200911302230,"org.eclipse.jst.j2ee.web",1311732109563
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311732109657
