what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1311727738838
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1311727738854
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727743651
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727761979
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311727773698
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1311727775526
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727778995
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727790574
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727793246
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727795542
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727797246
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727804761
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727805808
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727805902
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727806074
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727806324
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727806371
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727807886
started,bundle,org.eclipse.wst.xsl.launching,1.0.0.v200904241348,"org.eclipse.wst.xsl.launching",1311727819371
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1311727819402
started,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.launching",1311727819449
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727819527
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311727823465
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1311727823777
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1311727824809
