what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209210010
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209299792
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312209299808
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1312209303355
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209303370
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209307527
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209311480
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209391887
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1312209395168
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209395184
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209397028
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209403372
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312209530295
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312209553780
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312209554530
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312209554545
closed,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312209554545
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312209556342
closed,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1312209556342
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312209559483
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312209559639
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312209567889
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312209567889
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312209571124
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312209571155
