what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312149820129
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312150130631
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312150131693
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312150958773
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312150959336
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151403703
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1312151408437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151411703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151414438
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1312151414531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151418141
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151512580
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1312151512612
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1312151512612
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151523815
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151529799
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151529846
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151534800
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1312151534815
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151537706
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312151562941
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1312151562956
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1312151562956
started,bundle,org.eclipse.draw2d,3.5.2.v20091126-1908,"org.eclipse.draw2d",1312151872805
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1312151873196
