what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311724306116
java.specification.version,sysinfo,,,"1.6",1311724306116
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1311724306116
java.version,sysinfo,,,"1.6.0_26",1311724306116
java.vm.info,sysinfo,,,"mixed mode",1311724306116
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1311724306116
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1311724306116
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311724306116
java.vm.specification.version,sysinfo,,,"1.0",1311724306116
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1311724306116
java.vm.version,sysinfo,,,"20.1-b02",1311724306116
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311724311491
started,bundle,org.eclipse.jst.jee.ui,1.0.201.v201002021208,"org.eclipse.jst.jee.ui",1311724367992
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1311724368008
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.navigator.ui",1311724368055
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1311724368399
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1311724368414
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1311724368477
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311724368524
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1311724368539
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1311724370883
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311724371680
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.AllMarkersView",1311724376696
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1311724385743
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311724397055
