what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273380708822
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.J2EEPerspective",1273380712884
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1273380715337
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1273380715541
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273380743431
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273380745509
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1273380745525
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273380745587
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273380746666
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273380766478
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273380813056
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1273380818275
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.LogCatView",1273380819384
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.J2EEPerspective",1273380821103
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1273380821119
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273380862603
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273381149525
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273381159447
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273381161572
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273381164041
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1273381164056
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273381177259
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273381178822
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1273381178822
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273381199775
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273381201119
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1273381201119
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273381210291
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273381468900
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273381470525
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273382068712
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1273382081962
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1273382083853
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1273382104275
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.J2EEPerspective",1273382107619
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273382121291
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273382810056
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1273382812166
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1273382812384
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273382829931
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273383098509
