what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1273418358710
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1273418363085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418375851
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418378992
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1273418383023
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418391601
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418396976
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418399835
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418401742
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418453429
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418453554
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418458398
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418458507
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418462632
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418463851
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418465210
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418467148
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418469117
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418470914
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418473289
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418475554
started,bundle,org.eclipse.mylyn.java.tasks,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.java.tasks",1273418490242
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1273418490273
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1273418492539
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418498210
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418501085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418510320
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273418522148
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418546148
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418547257
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418549023
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418550273
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1273418552257
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1273418590351
